time,energy_cashflow,energy_generation_costs,heat,power,simulation,unit
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD HUERTH KNAPSACK 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD HUERTH KNAPSACK 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW LANDESBERGEN GT
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW EMDEN BLOCK 4 GT
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,ZOLLING LEININGER 5
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BREMEN FARGE
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,ROEMERBRUCKE 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,ROMERBRUCKE 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW SAARBRUECKEN ROEMERBRUECKE GUD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD GERA NORD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW ERLANGEN
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,INDUSTRIEKRAFTWERK BERNBURG (IKB)
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK C
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK B
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW CHEMNITZ NORD II BLOCK A
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW GUD NEUBRANDENBURG
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN NORD 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN SUED GUD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN FREIMANN GUD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,FLENSBURG 11
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,FLENSBURG 09
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,FLENSBURG 10
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FLENSBURG 12
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KASSEL SWEW 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW KASSEL KOMBI
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRIEDENSBRUECKE BLOCK IV
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRIEDENSBRUECKE BLOCK II
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE MOHN MEDIA GÜTERSLOH
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD BIELEFELD HILLEGOSSEN
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GTKW BIELEFELD UMMELN
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW ERFURT OST
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,PEISSENBERG 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WUPPERTAL ELBERFELD 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW BARMEN I WUPPERTAL
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BARMEN II
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GKM 9
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GKM 8
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GKM 7
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GKM 6
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,PFORZHEIM III NO 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW PFORZHEIM
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WALSUM 10
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BEXBACH C 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WEIHER 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HERNE BLOCK 4
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WALSUM BLOCK 9
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FENNE C
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,MKW FENNE B
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD LEUNA
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW LEUNA GT 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT WEST 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT WEST 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT WEST GT
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,PKV KRAFTWERK VAREL
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,MERKENICH BLOCK 6
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KOELN NIEHL 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW KOELN MERKENICH GUD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GUD ANLAGE RÜSSELSHEIM OPEL
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WERDOHL ELVERLINGSEN E4
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW HERDECKE CUNO MARK E
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW HAGEN KABEL
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WERDOHL ELVERLINGSEN 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WERDOHL ELVERLINGSEN 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE KREFELD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,MEHRUM
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,GKH HANNOVER
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW HANNOVER LINDEN
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW HANNOVER HERRENHAUSEN B
2019-01-14 03:00:00,29267,25993,0,933,germany_op_base_case_2019,LIPPENDORF R
2019-01-14 03:00:00,29267,26052,0,933,germany_op_base_case_2019,LIPPENDORF S
2019-01-14 03:00:00,28452,25326,0,907,germany_op_base_case_2019,BOXBERG Q
2019-01-14 03:00:00,25095,22698,0,800,germany_op_base_case_2019,SCHWARZE PUMPE A
2019-01-14 03:00:00,25095,22751,0,800,germany_op_base_case_2019,SCHWARZE PUMPE B
2019-01-14 03:00:00,21174,18110,0,675,germany_op_base_case_2019,BOXBERG R
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE D
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE E
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE F
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE B
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE C
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BOXBERG P
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,JAENSCHWALDE A
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BOXBERG N
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KLINGENBERG 5
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KLINGENBERG 6
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KLINGENBERG 4
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,MOORBURG A
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,MOORBURG B
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW BERLIN REUTER WEST E
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW BERLIN REUTER WEST D
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HAMBURG TIEFSTACK
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,KW BERLIN REUTER BlOCK C
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BERLIN MOABIT A
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,BERLIN MITTE HKW
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HAMBURG TIEFSTACK GUD
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,LICHTERFELDE 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,CHARLOTTENBURG GT 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT D
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT A
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT B
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,THYROW GT E
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,AHRENSFELDE GT C
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,LICHTERFELDE 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WILMERSDORF GT 2
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WILMERSDORF GT 3
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL GT 1
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,WEDEL GT 2
2019-01-14 03:00:00,-23841,0,,-760,germany_op_base_case_2019,DE_NL
2019-01-14 03:00:00,-25095,0,,-800,germany_op_base_case_2019,DE_CH
2019-01-14 03:00:00,-52763,0,,-1682,germany_op_base_case_2019,DE_DK
2019-01-14 03:00:00,-37643,0,,-1200,germany_op_base_case_2019,DE_CZ
2019-01-14 03:00:00,-11167,0,,-356,germany_op_base_case_2019,DE_LU
2019-01-14 03:00:00,-1913.5,0,,-61,germany_op_base_case_2019,DE_SE
2019-01-14 03:00:00,-1.187e+05,0,,-3784,germany_op_base_case_2019,DE_AT
2019-01-14 03:00:00,-1.0763e+05,0,,-3431,germany_op_base_case_2019,DE_FR
2019-01-14 03:00:00,0,0,,0,germany_op_base_case_2019,DE_PL
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW HBB RAUBLING
2019-01-14 03:00:00,0,0,0,0,germany_op_base_case_2019,HKW POTSDAM SUED
2019-01-14 04:00:00,1.0288e+06,0,0,32550,germany_op_base_case_2019,Wind Onshore
2019-01-14 04:00:00,1.1897e+05,0,0,3764,germany_op_base_case_2019,Wind Offshore
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,Solar
2019-01-14 04:00:00,58892,0,0,1863.2,germany_op_base_case_2019,Hydro
2019-01-14 04:00:00,1.5479e+05,0,0,4897.2,germany_op_base_case_2019,Biomass
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KWK ANLAGE NEUSTADT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,BERGKAMEN A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW MARL BLOCK 312 EVONIK
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,LUENEN 2 STUMMHAFEN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HAMM UENTROP BLOCK 10
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HAMM UENTROP BLOCK 20
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HOECHST 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD ROSTOCK MARIENEHE
2019-01-14 04:00:00,46399,19124,0,1468,germany_op_base_case_2019,KKW PHILIPPSBURG 2
2019-01-14 04:00:00,44250,18238,0,1400,germany_op_base_case_2019,KKW NECKARWESTHEIM
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,RDK (KARLSRUHE) 8
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HEILBRONN 7
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ROSTOCK 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,RDK (KARLSRUHE) 7
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH DEIZISAU HKW I
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH DEIZISAU HKW II
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WALHEIM 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HEILBRONN 6
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HEILBRONN 5
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WALHEIM 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,STUTTGART MUENSTER K25
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,RDK (KARLSRUHE) 4RP
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH II GT E
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,MARBACH 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WALHEIM GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I GT 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FLINGERN GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I GT 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,MARBACH 3 GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ALTBACH I NO 5 GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GTKW DARMSTADT GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GTKW DARMSTADT GT 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,IKW GENDORF INFRASERV
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,DKW BGH O1 BURGHAUSEN WACKER CHEMIE
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW DUISBURG WANHEIM IIIB
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW DUISBURG HUCKINGEN BLOCK A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW DUISBURG HUCKINGEN BLOCK B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW DUISBURG WANHEIM IIIA
2019-01-14 04:00:00,44440,18238,0,1400,germany_op_base_case_2019,KKW EMSLAND
2019-01-14 04:00:00,42480,17509,0,1344,germany_op_base_case_2019,KKW GUNDREMMINGEN C
2019-01-14 04:00:00,17700,14994,0,560,germany_op_base_case_2019,NEURATH F
2019-01-14 04:00:00,17700,14994,0,560,germany_op_base_case_2019,NEURATH G
2019-01-14 04:00:00,16120,14020,0,510,germany_op_base_case_2019,NIEDERAUSSEM K
2019-01-14 04:00:00,9798.2,9407.2,0,310,germany_op_base_case_2019,NIEDERAUSSEM G
2019-01-14 04:00:00,9798.2,9549.9,0,310,germany_op_base_case_2019,NIEDERAUSSEM H
2019-01-14 04:00:00,9482.1,9482.1,0,300,germany_op_base_case_2019,NEURATH D
2019-01-14 04:00:00,1422.3,9482.1,0,300,germany_op_base_case_2019,WEISWEILER H
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NEURATH E
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WEISWEILER G
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NIEDERAUSSEM C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NIEDERAUSSEM F
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NIEDERAUSSEM E
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NEURATH A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NEURATH B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NEURATH C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FRIMMERSDORF Q
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WEISWEILER E
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FRIMMERSDORF P
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NIEDERAUSSEM D
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WEISWEILER F
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FRECHEN WACHTBERG
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WESTFALEN E
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,IBBENBUEREN B NO 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK K
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,EMSLAND LINGEN D
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,DORMAGEN RWE
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,EMSLAND LINGEN B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,EMSLAND LINGEN C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK F
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK G
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW HOECHST BUSINESS PARK
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW WEISWEILER VGT BLOCK G
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW WEISWEILER VGT BLOCK H
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GERSTEINWERK BLOCK I GT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,BREMEN HAFEN 6
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,BREMEN HASTEDT 15
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW BREMEN MITTELSBUEREN BLOCK 5 GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW MITTELSBUEREN BLOCK 4
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW BREMEN HASTEDT 14
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,MITTELSBUEREN GT 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HALLE TROTHA
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW HALLE DIESELSTRASSE BLOCK 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FREIBURG WVK
2019-01-14 04:00:00,-1.5897e+06,1.5088e+08,,-50295,germany_op_base_case_2019,demand_EOM
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW FRANKFURT ODER AM HOHEN FELD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW SUD SAARBRUECKEN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW LEIPZIG NORD GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW OBERNBURG GT1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,UPM SCHONGAU
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW DRESDEN NOSSENER BRUECKE
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW SANDREUTH 1 NUERNBERG
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW SANDREUTH 2 NUERNBERG
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW OFFENBACH 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW HILTROP BOCHUM
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN MITTE
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN SUED
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW BASF LUDWIGSHAFEN NORD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,SCHWERIN SUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW SCHWERIN LANKOW
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW UNTERBREIZBACH
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW ZIELITZ
2019-01-14 04:00:00,46937,19346,0,1485,germany_op_base_case_2019,KKW ISAR 2
2019-01-14 04:00:00,46778,19280,0,1480,germany_op_base_case_2019,KKW BROKDORF
2019-01-14 04:00:00,45198,18629,0,1430,germany_op_base_case_2019,KKW GROHNDE
2019-01-14 04:00:00,15171,13558,0,480,germany_op_base_case_2019,SCHKOPAU II A
2019-01-14 04:00:00,15171,13558,0,480,germany_op_base_case_2019,SCHKOPAU II B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HEYDEN 4
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WILHELMSHAVEN C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WILHELMSHAVEN A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,STAUDINGER 5
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,SCHOLVEN C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,SCHOLVEN B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KIEL A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,FERNWAERMEKRAFTWERK BUER
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,IRSCHING 5
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,IRSCHING 4
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW JENA SUED
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KIRCHMOESER
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW KIRCHLENGERN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW PLATTLING DAIMLER AG
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW GRENZACH WYHLEN 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW STAUDINGER 4
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NUERNBERG FRANKEN 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,IRSCHING 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW HUNTORF CAES GT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,INGOLSTADT 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,INGOLSTADT 4
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,MARIENEHE 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WILHELMSHAVEN GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,NUERNBERG FRANKEN I GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW LAUSWARD BLOCK FORTUNA GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW LAUSWARD BLOCK EMIL GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW LAUSWARD BLOCK ANTON GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,MAINZ III
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW MAINZ II GT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW ELTMANN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD MUENSTER HAFEN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD BITTERFELD ENVIA
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,WOLFEN ENVIA
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GROSSKAYNA GT 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD HUERTH KNAPSACK 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD HUERTH KNAPSACK 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW LANDESBERGEN GT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KW EMDEN BLOCK 4 GT
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 1
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,KARLSRUHE WEST 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ZOLLING LEININGER 5
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,BREMEN FARGE
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ROEMERBRUCKE 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,ROMERBRUCKE 3
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW SAARBRUECKEN ROEMERBRUECKE GUD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,GUD GERA NORD
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW ERLANGEN
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,INDUSTRIEKRAFTWERK BERNBURG (IKB)
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK C
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,CHEMNITZ NORD II BLOCK B
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW CHEMNITZ NORD II BLOCK A
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW GUD NEUBRANDENBURG
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN NORD 2
2019-01-14 04:00:00,0,0,0,0,germany_op_base_case_2019,HKW MUENCHEN SUED GUD
